 ******* Program HYDRUS
 ******* None                                                                    
 Date:   0.**.    Time: ***:**:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     490.0000 -0.19746E-01  0.36403E+00 -0.19591E-01  0.17425E+00 -0.45372E-02 -0.91908E+02  0.86950E+02 -0.91917E+02  0.74935E+02 -0.20270E+02 -0.16110E+04 -0.42862E+04 -0.60100E+03  0.15549E-03  0.57445E-02  0.88857E+01  0.98690E+02  0.68037E+01   3274  0.00000E+00      0.000
     491.0000 -0.76000E+00  0.25412E+00 -0.76000E+00  0.17101E+00 -0.44052E-02 -0.92668E+02  0.87204E+02 -0.92677E+02  0.75077E+02 -0.20274E+02 -0.32936E+03 -0.31780E+04 -0.60464E+03  0.00000E+00  0.57704E-02  0.95013E+01  0.99450E+02  0.68037E+01   3300  0.00000E+00      0.000
     492.0000 -0.10000E+00  0.27453E+00 -0.10000E+00  0.21965E+00 -0.42680E-02 -0.92768E+02  0.87479E+02 -0.92777E+02  0.75285E+02 -0.20279E+02 -0.61115E+03 -0.26167E+04 -0.60844E+03  0.00000E+00  0.57755E-02  0.93920E+01  0.99550E+02  0.68037E+01   3314  0.00000E+00      0.000
     493.0000  0.00000E+00  0.34243E+00 -0.26358E-08  0.27367E+00 -0.41193E-02 -0.92768E+02  0.87821E+02 -0.92777E+02  0.75561E+02 -0.20283E+02 -0.11214E+04 -0.27946E+04 -0.61255E+03  0.00000E+00  0.57755E-02  0.91203E+01  0.99550E+02  0.68037E+01   3318  0.00000E+00      0.000
     494.0000  0.34770E-02  0.44661E+00  0.46442E-02  0.27007E+00 -0.40246E-02 -0.92764E+02  0.88268E+02 -0.92774E+02  0.75858E+02 -0.20287E+02 -0.21795E+04 -0.36331E+04 -0.61783E+03  0.00000E+00  0.57755E-02  0.87891E+01  0.99550E+02  0.68071E+01   3320  0.00000E+00      0.000
     495.0000  0.00000E+00  0.36728E+00  0.15513E-02  0.14880E+00 -0.39558E-02 -0.92764E+02  0.88635E+02 -0.92771E+02  0.76030E+02 -0.20291E+02 -0.41843E+04 -0.47682E+04 -0.62292E+03  0.00000E+00  0.57755E-02  0.85516E+01  0.99550E+02  0.68094E+01   3322  0.00000E+00      0.000
     496.0000  0.00000E+00  0.30318E+00  0.10566E-02  0.65038E-01 -0.38898E-02 -0.92764E+02  0.88938E+02 -0.92769E+02  0.76107E+02 -0.20295E+02 -0.63476E+04 -0.56561E+04 -0.62781E+03  0.00000E+00  0.57755E-02  0.84290E+01  0.99550E+02  0.68111E+01   3324  0.00000E+00      0.000
     497.0000  0.00000E+00  0.33254E+00  0.18927E-02  0.34203E-01 -0.38253E-02 -0.92764E+02  0.89271E+02 -0.92768E+02  0.76142E+02 -0.20298E+02 -0.80099E+04 -0.61696E+04 -0.63257E+03  0.00000E+00  0.57755E-02  0.83601E+01  0.99550E+02  0.68130E+01   3325  0.00000E+00      0.000
     498.0000  0.00000E+00  0.40751E+00 -0.48592E-09  0.39696E-01 -0.37622E-02 -0.92764E+02  0.89678E+02 -0.92768E+02  0.76181E+02 -0.20302E+02 -0.78309E+04 -0.61654E+04 -0.63726E+03  0.00000E+00  0.57755E-02  0.83222E+01  0.99550E+02  0.68130E+01   3326  0.00000E+00      0.000
     499.0000  0.00000E+00  0.40444E+00 -0.46848E-09  0.37242E-01 -0.36996E-02 -0.92764E+02  0.90083E+02 -0.92768E+02  0.76218E+02 -0.20306E+02 -0.80501E+04 -0.62798E+04 -0.64189E+03  0.00000E+00  0.57755E-02  0.82788E+01  0.99550E+02  0.68130E+01   3327  0.00000E+00      0.000
     500.0000  0.00000E+00  0.50406E+00  0.45883E-09  0.42159E-01 -0.36378E-02 -0.92764E+02  0.90587E+02 -0.92768E+02  0.76261E+02 -0.20310E+02 -0.80024E+04 -0.63257E+04 -0.64646E+03  0.00000E+00  0.57755E-02  0.82379E+01  0.99550E+02  0.68130E+01   3328  0.00000E+00      0.000
     501.0000  0.00000E+00  0.42955E+00  0.37299E-09  0.34180E-01 -0.35767E-02 -0.92764E+02  0.91016E+02 -0.92768E+02  0.76295E+02 -0.20313E+02 -0.80202E+04 -0.64115E+04 -0.65099E+03  0.00000E+00  0.57755E-02  0.81921E+01  0.99550E+02  0.68130E+01   3329  0.00000E+00      0.000
     502.0000 -0.40000E-01  0.31834E+00 -0.40186E-01  0.47557E-01 -0.35161E-02 -0.92804E+02  0.91335E+02 -0.92808E+02  0.76335E+02 -0.20317E+02 -0.26892E+04 -0.61244E+04 -0.65548E+03  0.18559E-03  0.61436E-02  0.81909E+01  0.99590E+02  0.68130E+01   3342  0.00000E+00      0.000
     503.0000  0.00000E+00  0.20415E+00  0.37988E-03  0.26864E-01 -0.34559E-02 -0.92804E+02  0.91539E+02 -0.92807E+02  0.76363E+02 -0.20320E+02 -0.52552E+04 -0.61828E+04 -0.65993E+03  0.00000E+00  0.61436E-02  0.81540E+01  0.99590E+02  0.68141E+01   3346  0.00000E+00      0.000
     504.0000 -0.39000E+00  0.13905E+00 -0.39000E+00  0.58309E-01 -0.33964E-02 -0.93194E+02  0.91678E+02 -0.93197E+02  0.76405E+02 -0.20324E+02 -0.55113E+03 -0.47678E+04 -0.66433E+03  0.00000E+00  0.61575E-02  0.85010E+01  0.99980E+02  0.68141E+01   3370  0.00000E+00      0.000
     505.0000 -0.14400E+01  0.27318E+00 -0.14400E+01  0.22077E+00 -0.33375E-02 -0.94634E+02  0.91951E+02 -0.94637E+02  0.76574E+02 -0.20327E+02 -0.20652E+03 -0.25296E+04 -0.66869E+03  0.00000E+00  0.61911E-02  0.97725E+01  0.10142E+03  0.68141E+01   3402  0.00000E+00      0.000
     506.0000 -0.25400E+01  0.41320E-01 -0.25400E+01  0.41316E-01 -0.32793E-02 -0.97174E+02  0.91992E+02 -0.97177E+02  0.76613E+02 -0.20330E+02 -0.11965E+03 -0.39948E+03 -0.67301E+03  0.00000E+00  0.62490E-02  0.12269E+02  0.10396E+03  0.68141E+01   3437  0.00000E+00      0.000
     507.0000 -0.66000E+00  0.10987E+00 -0.66000E+00  0.10987E+00 -0.32214E-02 -0.97834E+02  0.92102E+02 -0.97837E+02  0.76723E+02 -0.20333E+02 -0.17528E+03 -0.23551E+03 -0.67728E+03  0.00000E+00  0.62662E-02  0.12816E+02  0.10462E+03  0.68141E+01   3454  0.00000E+00      0.000
     508.0000  0.00000E+00  0.31112E+00 -0.69371E-06  0.31112E+00 -0.31643E-02 -0.97834E+02  0.92413E+02 -0.97838E+02  0.77034E+02 -0.20337E+02 -0.28197E+03 -0.29670E+03 -0.68152E+03  0.00000E+00  0.62662E-02  0.12531E+02  0.10462E+03  0.68141E+01   3459  0.00000E+00      0.000
     509.0000  0.00000E+00  0.20811E+00  0.23812E-06  0.20811E+00 -0.31079E-02 -0.97834E+02  0.92622E+02 -0.97837E+02  0.77242E+02 -0.20340E+02 -0.34967E+03 -0.35314E+03 -0.68570E+03  0.00000E+00  0.62662E-02  0.12285E+02  0.10462E+03  0.68150E+01   3462  0.00000E+00      0.000
     510.0000 -0.18271E+00  0.44820E+00 -0.18271E+00  0.44820E+00 -0.30525E-02 -0.98017E+02  0.93070E+02 -0.98020E+02  0.77690E+02 -0.20343E+02 -0.36256E+03 -0.41367E+03 -0.68979E+03  0.00000E+00  0.63262E-02  0.12019E+02  0.10481E+03  0.68223E+01   3475  0.00000E+00      0.000
     511.0000  0.88980E-02  0.40518E+00  0.88979E-02  0.40518E+00 -0.30019E-02 -0.98008E+02  0.93475E+02 -0.98010E+02  0.78096E+02 -0.20346E+02 -0.56391E+03 -0.51904E+03 -0.69352E+03  0.00000E+00  0.63262E-02  0.11591E+02  0.10481E+03  0.68314E+01   3478  0.00000E+00      0.000
     512.0000  0.12576E-01  0.44056E+00  0.12576E-01  0.44056E+00 -0.29656E-02 -0.97996E+02  0.93915E+02 -0.97998E+02  0.78536E+02 -0.20349E+02 -0.83594E+03 -0.67066E+03 -0.69629E+03  0.00000E+00  0.63262E-02  0.11147E+02  0.10481E+03  0.68437E+01   3480  0.00000E+00      0.000
     513.0000  0.00000E+00  0.54239E+00 -0.42564E-08  0.54239E+00 -0.29463E-02 -0.97996E+02  0.94458E+02 -0.97999E+02  0.79079E+02 -0.20352E+02 -0.13750E+04 -0.94766E+03 -0.69770E+03  0.00000E+00  0.63262E-02  0.10652E+02  0.10481E+03  0.68437E+01   3482  0.00000E+00      0.000
     514.0000  0.00000E+00  0.52840E+00  0.89367E-02  0.35609E+00 -0.29543E-02 -0.97996E+02  0.94986E+02 -0.97990E+02  0.79435E+02 -0.20355E+02 -0.31777E+04 -0.16389E+04 -0.69713E+03  0.00000E+00  0.63262E-02  0.10107E+02  0.10481E+03  0.68526E+01   3483  0.00000E+00      0.000
     515.0000  0.00000E+00  0.41802E+00  0.22805E-02  0.23573E+00 -0.29809E-02 -0.97996E+02  0.95404E+02 -0.97988E+02  0.79670E+02 -0.20358E+02 -0.47659E+04 -0.24206E+04 -0.69516E+03  0.00000E+00  0.63262E-02  0.97479E+01  0.10481E+03  0.68549E+01   3484  0.00000E+00      0.000
     516.0000 -0.12130E+00  0.43407E+00 -0.12130E+00  0.27882E+00 -0.30167E-02 -0.98117E+02  0.95838E+02 -0.98110E+02  0.79970E+02 -0.20361E+02 -0.13096E+04 -0.29570E+04 -0.69248E+03  0.00000E+00  0.65353E-02  0.95624E+01  0.10494E+03  0.68636E+01   3498  0.00000E+00      0.000
     517.0000  0.56655E-01  0.46112E+00  0.33574E-01  0.17822E+00 -0.30662E-02 -0.98060E+02  0.96299E+02 -0.98056E+02  0.80195E+02 -0.20364E+02 -0.10000E+06 -0.57982E+04 -0.68883E+03  0.00000E+00  0.65353E-02  0.92615E+01  0.10494E+03  0.69173E+01   3503  0.00000E+00      0.000
     518.0000  0.16187E-01  0.47864E+00  0.54247E-02  0.13213E+00 -0.31213E-02 -0.98044E+02  0.96778E+02 -0.98047E+02  0.80343E+02 -0.20367E+02 -0.10000E+06 -0.65793E+04 -0.68475E+03  0.00000E+00  0.65353E-02  0.90894E+01  0.10494E+03  0.69260E+01   3507  0.00000E+00      0.000
     519.0000 -0.10000E-01  0.34876E+00 -0.10000E-01  0.86423E-01 -0.31762E-02 -0.98054E+02  0.97127E+02 -0.98057E+02  0.80433E+02 -0.20370E+02 -0.88084E+04 -0.51970E+04 -0.68069E+03  0.00000E+00  0.65353E-02  0.90042E+01  0.10495E+03  0.69260E+01   3520  0.00000E+00      0.000
     520.0000  0.00000E+00  0.33483E+00  0.27481E-09  0.76221E-01 -0.32255E-02 -0.98054E+02  0.97462E+02 -0.98057E+02  0.80512E+02 -0.20373E+02 -0.97453E+04 -0.53204E+04 -0.67706E+03  0.00000E+00  0.65353E-02  0.89195E+01  0.10495E+03  0.69260E+01   3523  0.00000E+00      0.000
     521.0000 -0.11700E+01  0.23308E+00 -0.11700E+01  0.18314E+00 -0.32675E-02 -0.99224E+02  0.97695E+02 -0.99227E+02  0.80643E+02 -0.20377E+02 -0.25977E+03 -0.23298E+04 -0.67391E+03  0.00000E+00  0.65572E-02  0.99580E+01  0.10612E+03  0.69260E+01   3570  0.00000E+00      0.000
     522.0000 -0.23000E+01  0.52017E-01 -0.23000E+01  0.52017E-01 -0.33006E-02 -0.10152E+03  0.97747E+02 -0.10153E+03  0.80692E+02 -0.20380E+02 -0.13402E+03 -0.46948E+03 -0.67146E+03  0.00000E+00  0.66025E-02  0.12205E+02  0.10842E+03  0.69260E+01   3601  0.00000E+00      0.000
     523.0000 -0.98000E+00  0.20939E+00 -0.98000E+00  0.20939E+00 -0.33238E-02 -0.10250E+03  0.97956E+02 -0.10251E+03  0.80902E+02 -0.20383E+02 -0.16698E+03 -0.25169E+03 -0.66974E+03  0.00000E+00  0.66418E-02  0.12973E+02  0.10940E+03  0.69260E+01   3616  0.00000E+00      0.000
     524.0000 -0.60000E-01  0.24350E+00 -0.59999E-01  0.24350E+00 -0.33375E-02 -0.10256E+03  0.98200E+02 -0.10257E+03  0.81145E+02 -0.20386E+02 -0.26956E+03 -0.29576E+03 -0.66873E+03  0.00000E+00  0.66503E-02  0.12787E+02  0.10946E+03  0.69260E+01   3629  0.00000E+00      0.000
     525.0000 -0.30400E+01  0.22230E+00 -0.30400E+01  0.22230E+00 -0.33431E-02 -0.10560E+03  0.98422E+02 -0.10561E+03  0.81367E+02 -0.20390E+02 -0.97445E+02 -0.13647E+03 -0.66831E+03  0.00000E+00  0.66557E-02  0.15601E+02  0.11250E+03  0.69260E+01   3647  0.00000E+00      0.000
     526.0000 -0.27245E-01  0.41086E+00 -0.27246E-01  0.41086E+00 -0.33422E-02 -0.10563E+03  0.98833E+02 -0.10563E+03  0.81778E+02 -0.20393E+02 -0.20084E+03 -0.19910E+03 -0.66837E+03  0.00000E+00  0.67028E-02  0.15216E+02  0.11255E+03  0.69487E+01   3661  0.00000E+00      0.000
     527.0000  0.14509E-01  0.50856E+00  0.14509E-01  0.50856E+00 -0.33572E-02 -0.10562E+03  0.99341E+02 -0.10562E+03  0.82287E+02 -0.20396E+02 -0.27793E+03 -0.26071E+03 -0.66730E+03  0.00000E+00  0.67028E-02  0.14714E+02  0.11255E+03  0.69626E+01   3664  0.00000E+00      0.000
     528.0000 -0.52000E+00  0.34303E+00 -0.52000E+00  0.34303E+00 -0.34415E-02 -0.10614E+03  0.99684E+02 -0.10614E+03  0.82630E+02 -0.20400E+02 -0.21615E+03 -0.25379E+03 -0.66096E+03  0.00000E+00  0.67441E-02  0.14886E+02  0.11307E+03  0.69626E+01   3677  0.00000E+00      0.000
     529.0000 -0.25000E+00  0.14158E+00 -0.25000E+00  0.14158E+00 -0.37017E-02 -0.10639E+03  0.99826E+02 -0.10639E+03  0.82772E+02 -0.20403E+02 -0.23316E+03 -0.25607E+03 -0.64174E+03  0.00000E+00  0.67945E-02  0.14989E+02  0.11332E+03  0.69626E+01   3690  0.00000E+00      0.000
     530.0000 -0.72000E+00  0.86964E-01 -0.72000E+00  0.86964E-01 -0.42111E-02 -0.10711E+03  0.99913E+02 -0.10711E+03  0.82858E+02 -0.20407E+02 -0.17815E+03 -0.21787E+03 -0.61029E+03  0.00000E+00  0.68082E-02  0.15617E+02  0.11404E+03  0.69626E+01   3703  0.00000E+00      0.000
     531.0000 -0.38000E+00  0.24649E+00 -0.38000E+00  0.24649E+00 -0.55245E-02 -0.10749E+03  0.10016E+03 -0.10749E+03  0.83105E+02 -0.20412E+02 -0.20365E+03 -0.22643E+03 -0.57390E+03  0.00000E+00  0.68481E-02  0.15747E+02  0.11442E+03  0.69626E+01   3716  0.00000E+00      0.000
     532.0000 -0.10000E-01  0.36345E+00 -0.99999E-02  0.36345E+00 -0.70163E-02 -0.10750E+03  0.10052E+03 -0.10750E+03  0.83468E+02 -0.20419E+02 -0.28627E+03 -0.27574E+03 -0.53267E+03  0.00000E+00  0.68773E-02  0.15389E+02  0.11443E+03  0.69626E+01   3729  0.00000E+00      0.000
     533.0000  0.00000E+00  0.30788E+00  0.15602E-06  0.30788E+00 -0.84765E-02 -0.10750E+03  0.10083E+03 -0.10750E+03  0.83776E+02 -0.20427E+02 -0.34453E+03 -0.31967E+03 -0.49249E+03  0.00000E+00  0.68773E-02  0.15059E+02  0.11443E+03  0.69630E+01   3732  0.00000E+00      0.000
     534.0000 -0.30000E-01  0.22789E+00 -0.30000E-01  0.22789E+00 -0.11092E-01 -0.10753E+03  0.10106E+03 -0.10753E+03  0.84004E+02 -0.20437E+02 -0.36839E+03 -0.34883E+03 -0.46144E+03  0.00000E+00  0.68973E-02  0.14850E+02  0.11446E+03  0.69630E+01   3745  0.00000E+00      0.000
     535.0000 -0.23000E+01  0.32554E+00 -0.23000E+01  0.32554E+00 -0.13761E-01 -0.10983E+03  0.10138E+03 -0.10983E+03  0.84330E+02 -0.20449E+02 -0.11957E+03 -0.17616E+03 -0.43367E+03  0.00000E+00  0.69217E-02  0.16813E+02  0.11676E+03  0.69630E+01   3763  0.00000E+00      0.000
     536.0000  0.54100E-03  0.50822E+00  0.54080E-03  0.50822E+00 -0.15810E-01 -0.10983E+03  0.10189E+03 -0.10983E+03  0.84838E+02 -0.20464E+02 -0.23787E+03 -0.23332E+03 -0.41243E+03  0.00000E+00  0.69217E-02  0.16316E+02  0.11677E+03  0.69735E+01   3768  0.00000E+00      0.000
     537.0000  0.00000E+00  0.38639E+00 -0.37966E-06  0.38639E+00 -0.17569E-01 -0.10983E+03  0.10228E+03 -0.10983E+03  0.85224E+02 -0.20481E+02 -0.30600E+03 -0.28747E+03 -0.39411E+03  0.00000E+00  0.69217E-02  0.15872E+02  0.11677E+03  0.69745E+01   3771  0.00000E+00      0.000
     538.0000 -0.40000E-01  0.46106E+00 -0.40000E-01  0.46106E+00 -0.20187E-01 -0.10987E+03  0.10274E+03 -0.10987E+03  0.85685E+02 -0.20500E+02 -0.37213E+03 -0.34478E+03 -0.37839E+03  0.00000E+00  0.69404E-02  0.15432E+02  0.11681E+03  0.69745E+01   3784  0.00000E+00      0.000
     539.0000  0.00000E+00  0.56452E+00 -0.15758E-06  0.56452E+00 -0.23807E-01 -0.10987E+03  0.10330E+03 -0.10987E+03  0.86250E+02 -0.20523E+02 -0.52199E+03 -0.43521E+03 -0.36423E+03  0.00000E+00  0.69404E-02  0.14871E+02  0.11681E+03  0.69745E+01   3787  0.00000E+00      0.000
     540.0000 -0.31000E+00  0.46118E+00 -0.31000E+00  0.46118E+00 -0.26648E-01 -0.11018E+03  0.10377E+03 -0.11018E+03  0.86711E+02 -0.20548E+02 -0.37847E+03 -0.44531E+03 -0.35299E+03  0.00000E+00  0.69662E-02  0.14693E+02  0.11712E+03  0.69745E+01   3800  0.00000E+00      0.000
